  wsf-pxs-momo-flip-rep   VARIANT A
  span 2026-08-04 00:00:00 -> 2026-08-05 23:59:55  34,560 bars   off=1,537,920
  dr marks 2064 over 16 banked days: 2026-08-03 to 2026-08-18
  ws45r flips into momentum-true on 2026-08-04 and 2026-08-05: 33   (15 at dr +1, 18 at dr -1)   (11 as dtf curl, 22 as momo)
  ws30r flips into momentum-true on 2026-08-04 and 2026-08-05: 33   (16 at dr +1, 17 at dr -1)   (8 as dtf curl, 25 as momo)
  rows: 66
  ws20 [m,x] crosses of Mage or b toward IB at dr -1, xwob 1, whole span: 731
  ws10 [m,x] crosses of Mage or b toward IB at dr -1, xwob 1, whole span: 1,013
  ws20 [m,x] crosses of Mage or b toward IB at dr +1, xwob 1, whole span: 732
  ws10 [m,x] crosses of Mage or b toward IB at dr +1, xwob 1, whole span: 1,014
  ws20r momentum flips true->false at dr -1, whole span: 59
  ws20r momentum flips true->false at dr +1, whole span: 45
  ws10r momentum flips true->false at dr -1, whole span: 97
  ws10r momentum flips true->false at dr +1, whole span: 82
  ws10r momentum false under the B rule, latched dr, whole span: 143   bars tagged: 20,921

              momo  row   sign mask         first ws10  sign mask         sign mask     30|45|60            first ws20  dr   30|45|60            sign mask
  utc         line  dr    ws13..ws30        cross       ws13..ws30        ws1..ws12     at ws10 cross       cross       tape at ws20 cross       ws1..ws12
  0805 03:18  45    -1    ---------+----+-  0805 04:30  +-+-----------+-  ++++---+-+--  no / mo / mo        0805 04:40  -1   no / mo / mo        -++++---++++
  0805 06:25  30    -1    +++++----+----+-  0805 06:26  +++++----+----+-  ++---++---+-  cu / no / mo        0805 06:27  -1   no / no / mo        ++---++---+-
  0805 07:01  45    +1    +++++----+------  0805 08:14  --+-++++-+----+-  --+-+---++--  cu / mo / no        0805 07:01  +1   side / mo / no      +-+---++----
  0805 07:08  45    +1    ++++++---+--+---  0805 08:14  --+-++++-+----+-  --+-+---++--  cu / mo / no        0805 07:18  -1   no / mo / no        +-+---+++---
  0805 08:04  30    +1    +-+-++-+-+--+-+-  0805 08:14  --+-++++-+----+-  --+-+---++--  cu / mo / no        0805 08:09  +1   cu / mo / no        --+-+---+++-
  0805 08:04  45    +1    +-+-++-+-+--+-+-  0805 08:14  --+-++++-+----+-  --+-+---++--  cu / mo / no        0805 08:09  +1   cu / mo / no        --+-+---+++-
  0805 09:20  45    +1    +---++++-+----+-  0805 09:20  +---++++-+----+-  -+--+-++--+-  no / mo / cu        0805 09:25  +1   no / mo / cu        -+--+-+---+-
  0805 09:44  30    -1    +----+++++----+-  0805 10:26  +----++++++---+-  ++-+----+---  mo / no / no        0805 09:53  -1   cu / no / no        +-+-+--+---+
  0805 10:24  30    -1    +----++++++---+-  0805 10:26  +----++++++---+-  ++-+----+---  mo / no / no        0805 10:26  -1   mo / no / no        ++-+----+---
  0805 10:30  45    +1    +-----+++++---+-  0805 10:36  ++----+++++---+-  -+++----+---  no / mo / mo        0805 10:32  +1   no / mo / mo        ++-+--+-+---
  0805 10:41  45    +1    ++----+++++---+-  0805 10:48  ++----+++++---+-  -+++--+-+---  no / mo / mo        0805 10:42  +1   no / mo / mo        -+++--+-++--
  0805 10:47  45    +1    +++---+++++---+-  0805 10:48  ++----+++++---+-  -+++--+-+---  no / mo / mo        0805 10:48  +1   no / mo / mo        -+++--+-+---
  0805 11:34  30    -1    -+++-----+++--+-  0805 12:05  ---++----+--+-+-  +++++++++-+-  mo / no / no        0805 12:20  -1   mo / no / no        +++++++-++-+
  0805 12:09  45    -1    ---++--+-++-+-+-  0805 12:10  ---++----++-+-+-  +++++++-+-++  mo / cu / no        0805 12:20  -1   mo / no / no        +++++++-++-+
  0805 12:13  45    -1    ---++----++-+-+-  0805 12:16  ---++----++-+-+-  +++++++++-++  mo / cu / no        0805 12:20  -1   mo / no / no        +++++++-++-+
  0805 12:49  30    -1    ---++----+++--+-  0805 13:00  -+-++----++---+-  ++-++++++-+-  mo / no / no        0805 13:20  -1   no / mo / cu        +++++++++-++
  0805 12:49  45    -1    ---++----+++--+-  0805 13:00  -+-++----++---+-  ++-++++++-+-  mo / no / no        0805 13:20  -1   no / mo / cu        +++++++++-++
  0805 13:05  30    -1    ----++---+-+----  0805 13:05  ----++---+-+----  ++-+++-+++-+  mo / no / no        0805 13:20  -1   no / mo / cu        +++++++++-++
  0805 13:05  45    -1    ----++---+-+----  0805 13:06  ----++---+-+----  ++-+++-+++-+  mo / mo / no        0805 13:20  -1   no / mo / cu        +++++++++-++
  0805 13:18  45    -1    ++-++-+---+-+---  0805 13:20  +--+---+-++-+---  +++++-++++-+  no / mo / cu        0805 13:20  -1   no / mo / cu        +++++++++-++
  0805 14:33  45    -1    +++--+-+--+-++--  0805 14:34  +++--+-+--+-++--  +-++++++++-+  side / mo / no      0805 16:01  -1   no / mo / mo        +---++++++-+
  0805 15:47  30    +1    +++-++-+-++-++-+  0805 15:49  +++-++-+-++-++-+  ----++++++-+  mo / no / no        0805 16:00  -1   no / no / no        ----++++++-+
  0805 15:54  45    -1    +++-++-+-++-++-+  0805 16:03  +++-++++-++-+++-  +---++++++++  no / mo / mo        0805 16:01  -1   no / mo / mo        +---++++++-+
  0805 16:29  30    +1    +++++++--++-++-+  0805 16:46  +++++++--++-++-+  ------++++++  mo / no / no        0805 16:53  -1   mo / no / no        ------++++++
  0805 17:00  30    +1    +++-++++--+-++-+  0805 17:05  +++-++++--+-++-+  +-----++++++  mo / no / no        0805 17:10  +1   mo / no / no        -------+++++
  0805 17:45  30    +1    ++++++++--+-++-+  0805 17:57  ++++++++--+-++-+  --+-----++++  mo / cu / no        0805 18:01  +1   mo / cu / no        --+----+++++
  0805 17:45  45    +1    ++++++++--+-++-+  0805 17:57  ++++++++--+-++-+  --+-----++++  mo / cu / no        0805 18:01  +1   mo / cu / no        --+----+++++
  0805 19:33  30    -1    +++-++++-++-++-+  0805 19:37  +++-++++-++-++-+  +-+++------+  cu / no / no        0805 19:37  -1   cu / no / no        -++++------+
  0805 19:41  30    -1    +++-++++-++-++-+  0805 19:41  +++-++++-++-++-+  +-++++-----+  cu / no / no        0805 19:41  -1   cu / no / no        +-++++-----+
  0805 20:15  30    -1    +++-++++--+-++-+  0805 20:53  -++-++++-++-++++  --+-+++-+---  mo / no / no        0805 20:21  +1   mo / no / no        -++++++-+--+
  0805 20:19  45    +1    +++-++++-++-++-+  0805 20:51  -++-++++-++-++++  ----+++-+---  no / mo / mo        0805 20:20  +1   no / mo / mo        -++++++-+---
  0805 21:02  30    -1    -++--+++-++-+++-  0805 21:14  -++-++++-++-++-+  +++-+++-+--+  mo / no / no        0805 21:14  -1   mo / no / no        +++-+++-+--+
  0805 22:35  45    -1    ----++++-++-++++  0805 22:45  ----+++++-+-++++  +--+-+-+++++  no / cu / no        0805 22:41  -1   no / cu / no        +--+-+-++-+-
  0805 23:02  45    -1    +-+-+++++++-++++  0805 23:22  +---+++++++-++-+  +++-+-+-+-++  no / no / no        0805 23:23  -1   no / no / no        +++-+---++++
  0805 23:31  45    -1    +----+++-++-++++  0805 23:31  +----+++-++-++++  +++-+---++++  no / mo / no        0805 23:32  -1   no / mo / no        +++-+---++++
  0805 23:46  30    +1    -+--+++++++-++++  0805 23:51  +----+++-++-++++  --+--+--++++  mo / no / mo        0805 23:47  +1   mo / no / mo        --+--+--++++
