all_wsf_flatruns   spec_label 22_go_20260921
  knobs      fence17.83_samples3_tol2_back96
  win        2026-09-01..2026-09-06
  each cell  the FIRST flat-run bar at or after awf_sig_utc - 8 min, at the row's own dr
             a cell EARLIER than awf_sig_utc fired BEFORE the signal.  "-" = none
  producer   flat_run_at, r-momo-fence 17/83, samples 3, tol 2.0
  hh:mm      the cells print hh:mm, as on screen.  The TABLE holds full DATETIME(3), so a
             cell that lands on the next day is unambiguous there and not here

  inst dr  awf_sig_utc       ws1    ws2    ws3    ws4    ws5    ws6    ws7    ws8    ws9    ws10   ws11   ws12  
  --------------------------------------------------------------------------------------------------------------
  v7   +1  09-05 13:01:30 14:28 16:02 14:09 12:56 13:00 13:00 12:59 13:04 12:53 17:07 12:53 12:53
  v7   +1  09-05 14:35:20 14:28 16:02 16:03 16:01 16:10 14:42 16:27 16:32 00:36 17:07 20:24 17:00
  v7   +1  09-05 14:59:50 14:58 16:02 16:03 16:01 16:10 16:24 16:27 16:32 00:36 17:07 20:24 17:00
  v7   -1  09-05 15:34:35 16:19 16:42 17:30 15:32 15:30 15:36 15:45 15:45 18:54 19:00 19:04 18:36
  v7   +1  09-05 16:13:20 16:07 16:05 16:05 16:05 16:10 16:24 16:27 16:32 00:36 17:07 20:24 17:00
  v7   +1  09-05 16:27:35 16:25 16:57 17:11 19:24 16:19 16:24 16:27 16:32 00:36 17:07 20:24 17:00
  v7   +1  09-05 16:53:40 16:51 16:57 17:11 19:24 23:45 00:36 00:42 00:32 00:36 17:07 20:24 17:00
  v7   +1  09-05 17:12:40 17:47 18:24 17:11 19:24 23:45 00:36 00:42 00:32 00:36 17:07 20:24 17:06
  v7   +1  09-05 17:58:35 18:16 18:24 20:09 19:24 23:45 00:36 00:42 00:32 00:36 01:00 20:24 20:24
  v7   +1  09-05 19:20:25 19:24 19:22 20:09 19:24 23:45 00:36 00:42 00:32 00:36 01:00 20:24 20:24
  v7   +1  09-05 20:27:50 20:47 21:18 21:24 00:32 23:45 00:36 00:42 00:32 00:36 01:00 20:24 20:24
  v7   +1  09-05 20:45:55 20:47 21:18 21:24 00:32 23:45 00:36 00:42 00:32 00:36 01:00 00:44 20:45
  v7   +1  09-05 21:28:05 21:24 21:20 21:24 00:32 23:45 00:36 00:42 00:32 00:36 01:00 00:44 01:12
  v8   +1  09-01 00:27:20 00:19 00:24 00:21 00:20 00:25 00:24 00:28 00:32 00:19 03:40 00:22 10:12
  v8   -1  09-01 02:10:15 02:40 02:02 02:06 02:16 02:20 04:12 06:39 02:40 06:54 02:12 02:12 02:12
  v8   -1  09-01 03:51:00 03:43 03:52 04:00 04:04 04:10 04:12 06:39 06:40 06:54 07:00 07:09 07:12
  v8   +1  09-01 04:10:25 04:02 04:26 05:42 05:44 05:55 09:42 09:41 05:44 09:45 10:00 10:06 10:12
  v8   +1  09-01 04:26:00 04:43 04:26 05:42 05:44 05:55 09:42 09:41 05:44 09:45 10:00 10:06 10:12
  v8   -1  09-01 05:01:15 05:13 05:22 06:03 06:12 06:25 06:36 06:39 06:40 06:54 07:00 07:09 07:12
  v8   +1  09-01 05:43:05 05:35 05:36 05:42 05:44 05:55 09:42 09:41 05:44 09:45 10:00 10:06 10:12
  v8   -1  09-01 07:14:45 07:32 07:40 08:17 08:08 08:15 07:06 07:06 07:06 07:06 07:06 07:09 07:12
  v8   -1  09-01 07:14:45 07:32 07:40 08:17 08:08 08:15 07:06 07:06 07:06 07:06 07:06 07:09 07:12
  v8   +1  09-01 07:27:00 07:20 07:24 07:19 07:24 09:45 09:42 09:41 09:44 09:45 10:00 10:06 10:12
  v8   -1  09-01 08:18:00 08:11 08:10 08:17 08:10 08:15 08:24 08:31 12:32 08:33 12:50 12:50 09:00
  v8   -1  09-01 08:42:00 09:31 09:06 10:57 11:00 08:34 08:34 12:29 12:32 08:41 12:50 12:50 09:00
  v8   -1  09-01 09:02:00 09:31 09:06 10:57 11:00 11:15 11:18 12:29 12:32 08:55 12:50 12:50 09:00
  v8   -1  09-01 12:41:30 12:54 12:40 12:45 13:01 12:33 12:33 12:33 12:33 12:45 12:50 12:50 12:48
  v8   +1  09-01 13:49:40 13:49 15:24 14:48 14:04 13:41 13:43 13:46 13:52 13:57 14:10 14:21 14:25
  v8   +1  09-01 14:09:25 14:25 15:24 14:48 14:04 15:50 14:01 14:01 14:01 14:01 14:10 14:21 14:25
  v8   +1  09-01 14:49:45 14:49 15:24 14:48 15:44 15:50 19:18 17:30 17:36 17:33 19:40 14:47 14:41
  v8   -1  09-01 15:08:00 15:10 15:02 15:06 15:12 15:20 15:24 15:31 15:04 18:36 18:30 18:42 18:48
  v8   -1  09-01 16:15:20 16:07 16:07 16:07 16:16 16:25 16:36 18:19 18:24 18:36 18:30 18:42 18:48
  v8   -1  09-01 16:37:00 17:56 17:44 17:54 17:56 16:29 16:36 18:19 18:24 18:36 18:30 18:42 18:48
  v8   +1  09-01 17:27:50 17:23 17:28 17:27 17:32 17:30 19:18 17:30 17:36 17:33 19:40 19:48 23:48
  v8   -1  09-01 17:57:00 17:56 17:54 17:54 17:56 18:05 18:15 18:19 18:24 18:36 18:30 18:42 18:48
  v8   -1  09-01 18:19:45 19:11 18:20 18:14 18:11 18:12 18:15 18:19 18:24 18:36 18:30 18:42 18:48
  v8   -1  09-01 18:28:10 19:11 18:20 18:21 18:20 18:20 18:20 18:20 18:24 18:36 18:30 18:42 18:48
  v8   -1  09-01 19:40:40 20:03 19:43 19:51 19:56 20:00 20:12 20:18 20:24 20:33 21:21 21:33 21:24
  v8   -1  09-01 21:18:10 21:10 21:14 22:30 22:38 21:35 01:54 04:12 01:00 04:21 21:21 21:33 21:24
  v8   -1  09-01 21:21:20 21:13 21:14 22:30 22:38 21:35 01:54 04:12 01:00 04:21 21:21 21:33 21:24
  v8   -1  09-01 21:37:20 21:33 23:24 22:30 22:38 21:35 01:54 04:12 01:00 04:21 21:40 21:33 21:29
  v8   -1  09-01 21:57:20 22:21 23:24 22:30 22:38 00:25 01:54 04:12 01:00 04:21 22:00 05:08 21:49
  v8   -1  09-01 22:23:55 22:21 23:24 22:30 22:38 00:25 01:54 04:12 01:00 04:21 22:16 05:08 22:15
  v8   -1  09-01 22:23:55 22:21 23:24 22:30 22:38 00:25 01:54 04:12 01:00 04:21 22:16 05:08 22:15
  v8   -1  09-01 23:25:00 23:19 23:24 23:21 01:44 00:25 01:54 04:12 01:00 04:21 01:00 05:08 02:24
  v8   -1  09-02 00:39:25 00:31 00:31 01:51 01:44 00:31 01:54 04:12 01:00 04:21 01:00 05:08 02:24
  v8   -1  09-02 01:03:25 01:21 01:28 01:51 01:44 01:50 01:54 04:12 01:00 04:21 01:00 05:08 02:24
  v8   -1  09-02 01:30:25 01:22 01:28 01:51 01:44 01:50 01:54 04:12 04:16 04:21 02:20 05:08 02:24
  v8   -1  09-02 01:41:15 01:40 01:33 01:51 01:44 01:50 01:54 04:12 04:16 04:21 02:20 05:08 02:24
  v8   -1  09-02 01:57:00 03:35 03:42 01:51 01:49 01:50 01:54 04:12 04:16 04:21 02:20 05:08 02:24
  v8   -1  09-02 03:45:10 03:37 03:42 03:48 03:52 04:00 04:06 04:12 04:16 04:21 04:57 05:08 05:12
  v8   -1  09-02 03:45:10 03:37 03:42 03:48 03:52 04:00 04:06 04:12 04:16 04:21 04:57 05:08 05:12
  v8   -1  09-02 05:06:15 04:58 04:58 05:03 06:20 06:29 06:30 06:32 08:00 09:20 04:58 05:08 05:12
  v8   +1  09-02 07:11:00 08:08 07:10 08:18 09:20 13:30 12:06 12:01 12:08 12:00 16:30 12:28 11:00
  v8   -1  09-02 07:30:30 08:22 07:26 07:30 07:32 07:40 07:48 07:56 08:00 09:20 17:30 13:37 08:48
  v8   -1  09-02 08:34:45 08:26 08:28 09:48 08:50 08:50 08:54 13:11 13:12 09:20 17:30 13:37 08:48
  v8   -1  09-02 08:34:45 08:26 08:28 09:48 08:50 08:50 08:54 13:11 13:12 09:20 17:30 13:37 08:48
  v8   -1  09-02 08:48:00 08:54 09:22 09:48 08:50 08:50 08:54 13:11 13:12 09:20 17:30 13:37 08:48
